danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,artist,title,date,chart,trend,streams,region,genre
0.818,0.795,0,-4.973,0,0.0416,0.124,0.000637,0.235,0.538,104.084,audio_features,41wZE5FpxbPaZqXtlmBhPG,spotify:track:41wZE5FpxbPaZqXtlmBhPG,https://api.spotify.com/v1/tracks/41wZE5FpxbPaZqXtlmBhPG,https://api.spotify.com/v1/audio-analysis/41wZE5FpxbPaZqXtlmBhPG,197933,4,3.0,"RIN, Bausa",Keine Liebe,2019-10-18,top200,NEW_ENTRY,979338.0,Germany,rap
0.703,0.807,6,-6.429,0,0.473,0.275,1.12e-05,0.351,0.625,94.968,audio_features,2v3H9tGWnTcQzA2vgRokyM,spotify:track:2v3H9tGWnTcQzA2vgRokyM,https://api.spotify.com/v1/tracks/2v3H9tGWnTcQzA2vgRokyM,https://api.spotify.com/v1/audio-analysis/2v3H9tGWnTcQzA2vgRokyM,148529,4,10.0,NGEE,Alles fürs Geschäft,2021-03-19,top200,NEW_ENTRY,332934.0,Germany,pop
0.806,0.811,5,-4.148,0,0.0843,0.263,0,0.0448,0.867,75.003,audio_features,3NIRDSC2fcfOZkpx8UPMYd,spotify:track:3NIRDSC2fcfOZkpx8UPMYd,https://api.spotify.com/v1/tracks/3NIRDSC2fcfOZkpx8UPMYd,https://api.spotify.com/v1/audio-analysis/3NIRDSC2fcfOZkpx8UPMYd,198069,4,8.0,MERO,No Name,2019-08-23,top200,NEW_ENTRY,467409.0,Germany,opm
0.578,0.593,2,-9.504,0,0.0696,0.166,0.0209,0.17,0.201,74.869,audio_features,4Sokm1cWK36H2WctWWRGf1,spotify:track:4Sokm1cWK36H2WctWWRGf1,https://api.spotify.com/v1/tracks/4Sokm1cWK36H2WctWWRGf1,https://api.spotify.com/v1/audio-analysis/4Sokm1cWK36H2WctWWRGf1,147452,4,3.0,Ufo361,Irina Shayk,2019-06-07,top200,NEW_ENTRY,683671.0,Germany,rap
0.791,0.594,1,-5.983,1,0.273,0.266,1.72e-05,0.11,0.577,86.034,audio_features,0WGG3xWyW6AlXOaW6CHu4A,spotify:track:0WGG3xWyW6AlXOaW6CHu4A,https://api.spotify.com/v1/tracks/0WGG3xWyW6AlXOaW6CHu4A,https://api.spotify.com/v1/audio-analysis/0WGG3xWyW6AlXOaW6CHu4A,170181,4,3.0,KC Rebell,Quarterback,2019-04-19,top200,NEW_ENTRY,464521.0,Germany,hip hop
0.757,0.64,10,-5.953,1,0.0773,0.0506,0,0.639,0.481,93.98,audio_features,3bmhalgSjoDFfDwdu21aws,spotify:track:3bmhalgSjoDFfDwdu21aws,https://api.spotify.com/v1/tracks/3bmhalgSjoDFfDwdu21aws,https://api.spotify.com/v1/audio-analysis/3bmhalgSjoDFfDwdu21aws,172340,4,8.0,"Jamule, Farid Bang",HAPPY BIRTHDAY (feat. Jamule),2021-06-04,top200,NEW_ENTRY,374462.0,Germany,hip hop
0.818,0.633,10,-4.894,0,0.332,0.0137,0,0.382,0.791,86.977,audio_features,08Fvx5MZ9RAvSbXOR1jbxy,spotify:track:08Fvx5MZ9RAvSbXOR1jbxy,https://api.spotify.com/v1/tracks/08Fvx5MZ9RAvSbXOR1jbxy,https://api.spotify.com/v1/audio-analysis/08Fvx5MZ9RAvSbXOR1jbxy,174159,4,7.0,"Shindy, Shirin David",Affalterbach,2019-03-22,top200,NEW_ENTRY,849513.0,Germany,hip hop
0.945,0.421,11,-8.854,0,0.239,0.0543,0.000139,0.144,0.704,131.997,audio_features,6pxHE5Aoq63VMHvGVlc3xZ,spotify:track:6pxHE5Aoq63VMHvGVlc3xZ,https://api.spotify.com/v1/tracks/6pxHE5Aoq63VMHvGVlc3xZ,https://api.spotify.com/v1/audio-analysis/6pxHE5Aoq63VMHvGVlc3xZ,178182,4,1.0,Luciano,AQUA,2020-11-27,top200,NEW_ENTRY,547641.0,Germany,classical
0.69,0.672,1,-5.726,0,0.223,0.695,1.61e-05,0.224,0.549,169.859,audio_features,4VyJtzcNhnV9gPEgjYzI8L,spotify:track:4VyJtzcNhnV9gPEgjYzI8L,https://api.spotify.com/v1/tracks/4VyJtzcNhnV9gPEgjYzI8L,https://api.spotify.com/v1/audio-analysis/4VyJtzcNhnV9gPEgjYzI8L,173696,4,1.0,"Samra, Capital Bra",Berlin,2020-03-13,top200,NEW_ENTRY,786945.0,Germany,hip hop
0.544,0.53,9,-6.168,0,0.428,0.345,0,0.0981,0.184,90.093,audio_features,76IVpz47q3ghkxoUeTTEKb,spotify:track:76IVpz47q3ghkxoUeTTEKb,https://api.spotify.com/v1/tracks/76IVpz47q3ghkxoUeTTEKb,https://api.spotify.com/v1/audio-analysis/76IVpz47q3ghkxoUeTTEKb,179813,4,2.0,Samra,COLT,2019-12-06,top200,NEW_ENTRY,909876.0,Germany,alt z
0.761,0.818,8,-5.328,0,0.0376,0.336,5.04e-06,0.104,0.862,103.975,audio_features,1oZjXgscUfOnM6BItjiXdX,spotify:track:1oZjXgscUfOnM6BItjiXdX,https://api.spotify.com/v1/tracks/1oZjXgscUfOnM6BItjiXdX,https://api.spotify.com/v1/audio-analysis/1oZjXgscUfOnM6BItjiXdX,153000,4,7.0,"Dardan, Veysel",VIELE,2020-05-01,top200,NEW_ENTRY,435476.0,Germany,hip hop
0.558,0.416,9,-9.667,0,0.453,0.721,0.000494,0.142,0.774,184.413,audio_features,1tUF7dEhqmV2Z1pTsGAGnD,spotify:track:1tUF7dEhqmV2Z1pTsGAGnD,https://api.spotify.com/v1/tracks/1tUF7dEhqmV2Z1pTsGAGnD,https://api.spotify.com/v1/audio-analysis/1tUF7dEhqmV2Z1pTsGAGnD,152595,4,2.0,Cro,SYGL (feat. Shindy),2021-03-05,top200,NEW_ENTRY,712986.0,Germany,hip hop
0.84,0.764,8,-6.344,1,0.191,0.335,7.81e-06,0.118,0.485,130.113,audio_features,2GxHx0bbc0BK7Z0ChMJUtO,spotify:track:2GxHx0bbc0BK7Z0ChMJUtO,https://api.spotify.com/v1/tracks/2GxHx0bbc0BK7Z0ChMJUtO,https://api.spotify.com/v1/audio-analysis/2GxHx0bbc0BK7Z0ChMJUtO,165640,4,6.0,"MERO, BRADO",Träume werden wahr,2019-03-15,top200,NEW_ENTRY,657990.0,Germany,
0.681,0.657,11,-7.724,0,0.0631,0.174,0.00128,0.336,0.39,169.895,audio_features,0tcWtn95oGyM1OElWWos4q,spotify:track:0tcWtn95oGyM1OElWWos4q,https://api.spotify.com/v1/tracks/0tcWtn95oGyM1OElWWos4q,https://api.spotify.com/v1/audio-analysis/0tcWtn95oGyM1OElWWos4q,173425,4,3.0,"PA Sports, Jamule",Doublecup,2021-03-12,top200,NEW_ENTRY,455124.0,Germany,hip hop
0.728,0.492,4,-7.701,0,0.0527,0.129,8.81e-06,0.164,0.355,173.945,audio_features,5z9GzmGD3bXsSXQHqMCON7,spotify:track:5z9GzmGD3bXsSXQHqMCON7,https://api.spotify.com/v1/tracks/5z9GzmGD3bXsSXQHqMCON7,https://api.spotify.com/v1/audio-analysis/5z9GzmGD3bXsSXQHqMCON7,168674,3,9.0,"Veysel, Jamule",BOBBY,2021-04-09,top200,NEW_ENTRY,418526.0,Germany,hip hop
0.714,0.817,1,-3.987,0,0.435,0.275,0,0.14,0.408,174.1,audio_features,0EDSU9JYeKABA14OcOuM7b,spotify:track:0EDSU9JYeKABA14OcOuM7b,https://api.spotify.com/v1/tracks/0EDSU9JYeKABA14OcOuM7b,https://api.spotify.com/v1/audio-analysis/0EDSU9JYeKABA14OcOuM7b,170200,4,5.0,"Luciano, Samra",Ya Salame,2019-03-22,top200,NEW_ENTRY,875016.0,Germany,hip hop
0.855,0.739,6,-5.012,0,0.116,0.0801,0,0.0874,0.753,146.009,audio_features,5RWOCS1epJ5Sm6Gu4k8FVo,spotify:track:5RWOCS1epJ5Sm6Gu4k8FVo,https://api.spotify.com/v1/tracks/5RWOCS1epJ5Sm6Gu4k8FVo,https://api.spotify.com/v1/audio-analysis/5RWOCS1epJ5Sm6Gu4k8FVo,167671,4,8.0,"Loredana, Mozzik",Mit Mir,2021-08-27,top200,NEW_ENTRY,438834.0,Germany,rap
0.88,0.607,6,-7.067,1,0.0777,0.195,0.0537,0.15,0.823,126.039,audio_features,7mrWTjhYctgEQb0lJKrVWy,spotify:track:7mrWTjhYctgEQb0lJKrVWy,https://api.spotify.com/v1/tracks/7mrWTjhYctgEQb0lJKrVWy,https://api.spotify.com/v1/audio-analysis/7mrWTjhYctgEQb0lJKrVWy,233905,4,2.0,"KitschKrieg, Jamule, SFR",Unterwegs,2020-08-07,top200,NEW_ENTRY,669629.0,Germany,hip hop
0.765,0.716,7,-6.93,1,0.461,0.154,4.81e-05,0.166,0.25,97.7,audio_features,3SODlaDR9GuXeTuFGfKoF8,spotify:track:3SODlaDR9GuXeTuFGfKoF8,https://api.spotify.com/v1/tracks/3SODlaDR9GuXeTuFGfKoF8,https://api.spotify.com/v1/audio-analysis/3SODlaDR9GuXeTuFGfKoF8,181918,4,2.0,Zuna,1 Stunde,2020-11-27,top200,NEW_ENTRY,455807.0,Germany,latin
0.836,0.718,2,-5.441,0,0.153,0.412,0,0.152,0.481,109.975,audio_features,0dGSOCj6hdV5Nr0V8FjONc,spotify:track:0dGSOCj6hdV5Nr0V8FjONc,https://api.spotify.com/v1/tracks/0dGSOCj6hdV5Nr0V8FjONc,https://api.spotify.com/v1/audio-analysis/0dGSOCj6hdV5Nr0V8FjONc,231699,4,5.0,"Nimo, Capo",Zoey,2018-12-14,top200,NEW_ENTRY,361480.0,Germany,hip hop
0.712,0.746,10,-6.831,0,0.0689,0.104,0,0.139,0.83,160.008,audio_features,7KO3iofeNz34vOQgSnKuU1,spotify:track:7KO3iofeNz34vOQgSnKuU1,https://api.spotify.com/v1/tracks/7KO3iofeNz34vOQgSnKuU1,https://api.spotify.com/v1/audio-analysis/7KO3iofeNz34vOQgSnKuU1,144391,4,3.0,Sero El Mero,Ohne Sinn,2019-05-03,top200,NEW_ENTRY,485891.0,Germany,hip hop
0.764,0.744,11,-5.529,0,0.448,0.162,0,0.122,0.507,87.538,audio_features,0kLA41xkWzzYzMIEGFuDkP,spotify:track:0kLA41xkWzzYzMIEGFuDkP,https://api.spotify.com/v1/tracks/0kLA41xkWzzYzMIEGFuDkP,https://api.spotify.com/v1/audio-analysis/0kLA41xkWzzYzMIEGFuDkP,182925,4,2.0,"LX, Maxwell, Bonez MC, Gzuz, Sa4",HaifischNikez Allstars,2018-12-28,top200,NEW_ENTRY,623832.0,Germany,hip hop
0.827,0.878,1,-5.644,0,0.0509,0.0723,8.21e-06,0.0596,0.525,99.984,audio_features,3lDKN6dpCx4pAqjY5XT9aW,spotify:track:3lDKN6dpCx4pAqjY5XT9aW,https://api.spotify.com/v1/tracks/3lDKN6dpCx4pAqjY5XT9aW,https://api.spotify.com/v1/audio-analysis/3lDKN6dpCx4pAqjY5XT9aW,192000,4,9.0,Katja Krasavice,MILLION DOLLAR A$$ (feat. Fler),2020-10-23,top200,NEW_ENTRY,365752.0,Germany,rap
0.813,0.859,11,-3.329,0,0.264,0.115,0,0.0708,0.892,149.872,audio_features,0AKDcdzjQ7CNjrqfXgwnMt,spotify:track:0AKDcdzjQ7CNjrqfXgwnMt,https://api.spotify.com/v1/tracks/0AKDcdzjQ7CNjrqfXgwnMt,https://api.spotify.com/v1/audio-analysis/0AKDcdzjQ7CNjrqfXgwnMt,179074,4,9.0,"Capital Bra, Samra",Click Click,2019-04-12,top200,NEW_ENTRY,524750.0,Germany,hip hop
0.544,0.537,6,-8.911,0,0.519,0.0865,0,0.467,0.25,88.001,audio_features,6R6on0ldJcSDfi2whJziJ1,spotify:track:6R6on0ldJcSDfi2whJziJ1,https://api.spotify.com/v1/tracks/6R6on0ldJcSDfi2whJziJ1,https://api.spotify.com/v1/audio-analysis/6R6on0ldJcSDfi2whJziJ1,184007,4,6.0,Capital Bra,Berlin lebt immer noch,2020-09-11,top200,NEW_ENTRY,566294.0,Germany,hip hop
0.691,0.793,1,-5.154,1,0.184,0.00211,0,0.0668,0.428,119.562,audio_features,1nP69R7Nc3yIbiN6EUNyZi,spotify:track:1nP69R7Nc3yIbiN6EUNyZi,https://api.spotify.com/v1/tracks/1nP69R7Nc3yIbiN6EUNyZi,https://api.spotify.com/v1/audio-analysis/1nP69R7Nc3yIbiN6EUNyZi,187270,5,7.0,Azet,Gjynah,2017-12-08,top200,NEW_ENTRY,280988.0,Germany,
0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,audio_features,5CtI0qwDJkDQGwXD1H1cLb,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb,https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb,228827,4,1.0,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito - Remix,2017-05-29,top200,NEW_ENTRY,391833.0,Germany,latin
0.714,0.425,1,-8.064,1,0.0809,0.403,0.000105,0.115,0.316,99.034,audio_features,0RSZ8EmUPEN3ySfCgytPke,spotify:track:0RSZ8EmUPEN3ySfCgytPke,https://api.spotify.com/v1/tracks/0RSZ8EmUPEN3ySfCgytPke,https://api.spotify.com/v1/audio-analysis/0RSZ8EmUPEN3ySfCgytPke,165477,4,3.0,Montez,Auf & Ab,2021-07-30,top200,NEW_ENTRY,624593.0,Germany,pop
0.681,0.912,0,-4.159,1,0.0912,0.000757,0.00136,0.359,0.479,125.031,audio_features,7j43FohbLVulScL7S9sQZk,spotify:track:7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/tracks/7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/audio-analysis/7j43FohbLVulScL7S9sQZk,231603,4,10.0,Rammstein,AUSLÄNDER,2019-05-17,top200,NEW_ENTRY,434981.0,Germany,rap
0.87,0.894,3,-7.409,1,0.232,0.0185,0,0.127,0.599,99.913,audio_features,1SVI1xBJz23bUK3HrX8Kka,spotify:track:1SVI1xBJz23bUK3HrX8Kka,https://api.spotify.com/v1/tracks/1SVI1xBJz23bUK3HrX8Kka,https://api.spotify.com/v1/audio-analysis/1SVI1xBJz23bUK3HrX8Kka,128106,4,6.0,KALIM,BOUNCE,2021-05-28,top200,NEW_ENTRY,425690.0,Germany,banda
0.792,0.62,8,-4.832,0,0.266,0.11,1.61e-05,0.085,0.637,169.985,audio_features,5UtiebKGhsSce9gX1qCqic,spotify:track:5UtiebKGhsSce9gX1qCqic,https://api.spotify.com/v1/tracks/5UtiebKGhsSce9gX1qCqic,https://api.spotify.com/v1/audio-analysis/5UtiebKGhsSce9gX1qCqic,175907,4,2.0,"Loredana, Mozzik",BONNIE & CLYDE,2018-09-14,top200,NEW_ENTRY,574444.0,Germany,rap
0.91,0.598,1,-7.038,1,0.149,0.000837,1.58e-05,0.365,0.646,146.012,audio_features,2NkKIjlfLa9o9Yfsq2tl99,spotify:track:2NkKIjlfLa9o9Yfsq2tl99,https://api.spotify.com/v1/tracks/2NkKIjlfLa9o9Yfsq2tl99,https://api.spotify.com/v1/audio-analysis/2NkKIjlfLa9o9Yfsq2tl99,171987,4,1.0,"Shirin David, Kitty Kat",Be a Hoe/Break a Hoe,2021-10-29,top200,NEW_ENTRY,807667.0,Germany,rap
0.887,0.337,9,-9.246,1,0.374,0.0608,2.4e-05,0.0846,0.642,143.076,audio_features,60QNDFwS9oTTFu3gb9rYCs,spotify:track:60QNDFwS9oTTFu3gb9rYCs,https://api.spotify.com/v1/tracks/60QNDFwS9oTTFu3gb9rYCs,https://api.spotify.com/v1/audio-analysis/60QNDFwS9oTTFu3gb9rYCs,169000,4,8.0,"Dardan, Monet192",Gar kein Bock,2020-08-21,top200,NEW_ENTRY,425808.0,Germany,hip hop
0.717,0.649,10,-5.47,0,0.13,0.14,0,0.0935,0.415,152.048,audio_features,3sqZwhR5UFmHAh1KLXGOgq,spotify:track:3sqZwhR5UFmHAh1KLXGOgq,https://api.spotify.com/v1/tracks/3sqZwhR5UFmHAh1KLXGOgq,https://api.spotify.com/v1/audio-analysis/3sqZwhR5UFmHAh1KLXGOgq,180146,4,1.0,"Beatzarre & Djorkaeff, LEA, Capital Bra",Sommer,2021-06-04,top200,NEW_ENTRY,578075.0,Germany,pop
0.682,0.638,10,-6.411,0,0.284,0.058,0,0.0938,0.462,93.351,audio_features,7pB9okIwutO6ApV6qxmiUz,spotify:track:7pB9okIwutO6ApV6qxmiUz,https://api.spotify.com/v1/tracks/7pB9okIwutO6ApV6qxmiUz,https://api.spotify.com/v1/audio-analysis/7pB9okIwutO6ApV6qxmiUz,170616,4,5.0,Play69,GESTERN NIX HEUTE STAR (feat. Samra),2020-11-20,top200,NEW_ENTRY,400151.0,Germany,hip hop
0.841,0.655,5,-4.654,0,0.0851,0.239,9.75e-05,0.213,0.579,101.976,audio_features,2AHJLtc81zIfj9EKcVEzmJ,spotify:track:2AHJLtc81zIfj9EKcVEzmJ,https://api.spotify.com/v1/tracks/2AHJLtc81zIfj9EKcVEzmJ,https://api.spotify.com/v1/audio-analysis/2AHJLtc81zIfj9EKcVEzmJ,164413,4,2.0,Luciano,La Haine,2019-05-31,top200,NEW_ENTRY,729813.0,Germany,classical
0.928,0.758,10,-6.471,0,0.143,0.0303,0.00446,0.29,0.729,128.015,audio_features,5dhQeuLGmlhfwlI6BWfSpo,spotify:track:5dhQeuLGmlhfwlI6BWfSpo,https://api.spotify.com/v1/tracks/5dhQeuLGmlhfwlI6BWfSpo,https://api.spotify.com/v1/audio-analysis/5dhQeuLGmlhfwlI6BWfSpo,158853,4,2.0,Apache 207,Roller,2019-08-23,top200,NEW_ENTRY,666532.0,Germany,hip hop
0.839,0.696,6,-7.777,0,0.0339,0.28,0.0174,0.116,0.84,129.981,audio_features,0hTLzq09OE4wAqTfLYyHVl,spotify:track:0hTLzq09OE4wAqTfLYyHVl,https://api.spotify.com/v1/tracks/0hTLzq09OE4wAqTfLYyHVl,https://api.spotify.com/v1/audio-analysis/0hTLzq09OE4wAqTfLYyHVl,196696,4,9.0,RIN,Data Love,2018-01-12,top200,NEW_ENTRY,239521.0,Germany,rap
0.692,0.534,8,-6.535,1,0.0798,0.0433,0,0.168,0.172,145.886,audio_features,7aeNNhFoheKQOSEeQEbDrI,spotify:track:7aeNNhFoheKQOSEeQEbDrI,https://api.spotify.com/v1/tracks/7aeNNhFoheKQOSEeQEbDrI,https://api.spotify.com/v1/audio-analysis/7aeNNhFoheKQOSEeQEbDrI,171396,4,9.0,"RAF Camora, Ufo361",Benzin,2021-07-16,top200,NEW_ENTRY,410657.0,Germany,hip hop
0.771,0.731,3,-5.387,0,0.0534,0.237,3.48e-05,0.217,0.844,76.98,audio_features,2GdDsXV5v47AZsuwtGjKKy,spotify:track:2GdDsXV5v47AZsuwtGjKKy,https://api.spotify.com/v1/tracks/2GdDsXV5v47AZsuwtGjKKy,https://api.spotify.com/v1/audio-analysis/2GdDsXV5v47AZsuwtGjKKy,177040,4,4.0,"Eno, Nimo",Kommunikation,2020-01-24,top200,NEW_ENTRY,714302.0,Germany,german drill
0.827,0.749,7,-6.575,0,0.269,0.133,2.09e-06,0.638,0.601,93.029,audio_features,6i6EJCuy9MLP02r5JYoDev,spotify:track:6i6EJCuy9MLP02r5JYoDev,https://api.spotify.com/v1/tracks/6i6EJCuy9MLP02r5JYoDev,https://api.spotify.com/v1/audio-analysis/6i6EJCuy9MLP02r5JYoDev,172897,4,6.0,"Ramo, Bonez MC",KAKTUS,2020-12-11,top200,NEW_ENTRY,468055.0,Germany,hip hop
0.848,0.711,6,-5.737,1,0.0518,0.0281,0.018,0.0821,0.152,108.022,audio_features,3HJKVymmisbtzi3s0hFCG4,spotify:track:3HJKVymmisbtzi3s0hFCG4,https://api.spotify.com/v1/tracks/3HJKVymmisbtzi3s0hFCG4,https://api.spotify.com/v1/audio-analysis/3HJKVymmisbtzi3s0hFCG4,202220,4,2.0,Apache 207,2sad2disco,2021-09-03,top200,NEW_ENTRY,733236.0,Germany,hip hop
0.871,0.716,7,-7.647,1,0.277,0.166,9.79e-06,0.0947,0.69,129.967,audio_features,2ppyU1JWnDDYd6jV98swkI,spotify:track:2ppyU1JWnDDYd6jV98swkI,https://api.spotify.com/v1/tracks/2ppyU1JWnDDYd6jV98swkI,https://api.spotify.com/v1/audio-analysis/2ppyU1JWnDDYd6jV98swkI,142947,4,10.0,KC Rebell,Filet Mignon,2021-08-06,top200,NEW_ENTRY,369607.0,Germany,hip hop
0.606,0.715,11,-5.608,1,0.173,0.294,0.000133,0.124,0.393,174.049,audio_features,6416zJN0FGPmh1Ph4BH2h3,spotify:track:6416zJN0FGPmh1Ph4BH2h3,https://api.spotify.com/v1/tracks/6416zJN0FGPmh1Ph4BH2h3,https://api.spotify.com/v1/audio-analysis/6416zJN0FGPmh1Ph4BH2h3,200493,4,1.0,"Nimo, Hava",KEIN SCHLAF,2019-12-06,top200,NEW_ENTRY,1042824.0,Germany,hip hop
0.82,0.606,10,-8.925,0,0.0544,0.158,0.00108,0.36,0.514,82.005,audio_features,13d0lM7B8ermJVn9C1rOTD,spotify:track:13d0lM7B8ermJVn9C1rOTD,https://api.spotify.com/v1/tracks/13d0lM7B8ermJVn9C1rOTD,https://api.spotify.com/v1/audio-analysis/13d0lM7B8ermJVn9C1rOTD,182778,4,6.0,"Sido, Luciano",Energie,2019-07-12,top200,NEW_ENTRY,556600.0,Germany,rap
0.852,0.641,8,-5.853,1,0.167,0.127,4.99e-05,0.085,0.323,100.042,audio_features,0AqrJySgoQIVVRK5ENFfyF,spotify:track:0AqrJySgoQIVVRK5ENFfyF,https://api.spotify.com/v1/tracks/0AqrJySgoQIVVRK5ENFfyF,https://api.spotify.com/v1/audio-analysis/0AqrJySgoQIVVRK5ENFfyF,115334,4,8.0,Veysel,Ohne Dich,2020-11-20,top200,NEW_ENTRY,348126.0,Germany,rap
0.924,0.555,0,-7.467,0,0.12,0.123,0.00342,0.145,0.544,119.965,audio_features,6jnR8dYSsKNqj1lVVFT5R0,spotify:track:6jnR8dYSsKNqj1lVVFT5R0,https://api.spotify.com/v1/tracks/6jnR8dYSsKNqj1lVVFT5R0,https://api.spotify.com/v1/audio-analysis/6jnR8dYSsKNqj1lVVFT5R0,132000,4,2.0,KALIM,BLEIB' ÜBER NACHT (feat. Luciano),2021-10-29,top200,NEW_ENTRY,706344.0,Germany,banda
0.741,0.565,2,-6.768,1,0.304,0.142,0,0.0848,0.415,144.944,audio_features,3823YouAYclNSqtn7vDjgs,spotify:track:3823YouAYclNSqtn7vDjgs,https://api.spotify.com/v1/tracks/3823YouAYclNSqtn7vDjgs,https://api.spotify.com/v1/audio-analysis/3823YouAYclNSqtn7vDjgs,186000,4,6.0,"Gringo, Bonez MC",DSCHINNI,2019-01-25,top200,NEW_ENTRY,499272.0,Germany,hip hop
0.732,0.583,7,-6.766,1,0.125,0.519,1.97e-05,0.108,0.277,100.464,audio_features,7r55d7IhAj5UGKiYbXBwRP,spotify:track:7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/tracks/7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/audio-analysis/7r55d7IhAj5UGKiYbXBwRP,178000,4,1.0,Capital Bra,Prinzessa,2019-01-25,top200,NEW_ENTRY,943844.0,Germany,hip hop
0.796,0.631,1,-7.343,1,0.052,0.0106,0.00183,0.116,0.534,155.985,audio_features,2L0H5LWEuIAvrzfzTruyCB,spotify:track:2L0H5LWEuIAvrzfzTruyCB,https://api.spotify.com/v1/tracks/2L0H5LWEuIAvrzfzTruyCB,https://api.spotify.com/v1/audio-analysis/2L0H5LWEuIAvrzfzTruyCB,178649,4,3.0,Shindy,Tiffany,2019-12-06,top200,NEW_ENTRY,801201.0,Germany,waiata mo tamariki
0.734,0.648,1,-7.947,1,0.252,0.298,0.000729,0.101,0.532,99.968,audio_features,7M4zWJmzuf8aZ2aEQUnzU3,spotify:track:7M4zWJmzuf8aZ2aEQUnzU3,https://api.spotify.com/v1/tracks/7M4zWJmzuf8aZ2aEQUnzU3,https://api.spotify.com/v1/audio-analysis/7M4zWJmzuf8aZ2aEQUnzU3,131291,4,2.0,"187 Strassenbande, Gzuz",Keiner kann mich ficken!,2021-02-26,top200,NEW_ENTRY,619523.0,Germany,hip hop
0.808,0.628,1,-5.4,0,0.0948,0.106,0.00435,0.0981,0.277,81.999,audio_features,4qUjPb9J51kZ0PrGZWtpVc,spotify:track:4qUjPb9J51kZ0PrGZWtpVc,https://api.spotify.com/v1/tracks/4qUjPb9J51kZ0PrGZWtpVc,https://api.spotify.com/v1/audio-analysis/4qUjPb9J51kZ0PrGZWtpVc,169424,4,9.0,"KC Rebell, Gringo",Badewanne,2019-06-07,top200,NEW_ENTRY,471606.0,Germany,hip hop
0.789,0.77,9,-4.631,1,0.272,0.032,0.0121,0.108,0.441,102.016,audio_features,4D4tA2ara3ihoOvjupr8cG,spotify:track:4D4tA2ara3ihoOvjupr8cG,https://api.spotify.com/v1/tracks/4D4tA2ara3ihoOvjupr8cG,https://api.spotify.com/v1/audio-analysis/4D4tA2ara3ihoOvjupr8cG,189307,4,2.0,Luciano,Sip,2020-03-06,top200,NEW_ENTRY,751869.0,Germany,classical
0.929,0.499,10,-8.461,0,0.318,0.0202,0.00175,0.0899,0.58,95.041,audio_features,1mLBX54nL0dwn54jesMXGU,spotify:track:1mLBX54nL0dwn54jesMXGU,https://api.spotify.com/v1/tracks/1mLBX54nL0dwn54jesMXGU,https://api.spotify.com/v1/audio-analysis/1mLBX54nL0dwn54jesMXGU,155454,4,8.0,Loredana,Labyrinth,2019-06-07,top200,NEW_ENTRY,519204.0,Germany,
0.911,0.698,1,-8.243,1,0.24,0.011,0.00702,0.06,0.558,107.002,audio_features,5xrnFdas2cJEA7RVun9BGA,spotify:track:5xrnFdas2cJEA7RVun9BGA,https://api.spotify.com/v1/tracks/5xrnFdas2cJEA7RVun9BGA,https://api.spotify.com/v1/audio-analysis/5xrnFdas2cJEA7RVun9BGA,119867,4,9.0,Summer Cem,Pompa,2019-11-22,top200,NEW_ENTRY,438157.0,Germany,hip hop
0.578,0.655,1,-6.704,0,0.0571,0.351,8.8e-06,0.175,0.44,124.846,audio_features,4pmbb2QmCMrfNT9kL0nVtG,spotify:track:4pmbb2QmCMrfNT9kL0nVtG,https://api.spotify.com/v1/tracks/4pmbb2QmCMrfNT9kL0nVtG,https://api.spotify.com/v1/audio-analysis/4pmbb2QmCMrfNT9kL0nVtG,174500,4,5.0,"Dardan, Hava",mailbox,2020-10-02,top200,NEW_ENTRY,529505.0,Germany,hip hop
0.931,0.45,9,-7.598,0,0.184,0.416,0.00119,0.0953,0.966,98.004,audio_features,2YjkalYiseRDPYjpzLu8Vl,spotify:track:2YjkalYiseRDPYjpzLu8Vl,https://api.spotify.com/v1/tracks/2YjkalYiseRDPYjpzLu8Vl,https://api.spotify.com/v1/audio-analysis/2YjkalYiseRDPYjpzLu8Vl,119719,4,4.0,"Miksu / Macloud, Bausa, Selmon, reezy",Lonely,2021-01-08,top200,NEW_ENTRY,513682.0,Germany,hip hop
0.86,0.538,10,-5.755,0,0.296,0.108,8.13e-06,0.585,0.664,146.015,audio_features,35jdHCzOuZp6dBaKzUKXPS,spotify:track:35jdHCzOuZp6dBaKzUKXPS,https://api.spotify.com/v1/tracks/35jdHCzOuZp6dBaKzUKXPS,https://api.spotify.com/v1/audio-analysis/35jdHCzOuZp6dBaKzUKXPS,177915,4,10.0,Shindy,Crispy,2020-08-07,top200,NEW_ENTRY,460677.0,Germany,waiata mo tamariki
